DATE,basis,vol_5d,vol_20d,spread_proxy_bps,volume_z,abs_basis_bps,stress
2021-09-27,0.9951142641611882,17.106738272687732,14.252294396079652,0.07427047822760931,-0.5168489302779432,9951.142641611881,0
2021-09-28,0.989983879366874,17.40708810486703,15.088692957475432,0.03757491498675484,2.0290330572661603,9899.83879366874,0
2021-09-29,1.0004266009587408,15.217317415615044,15.021131190876954,0.042427893794496255,1.4001560529159558,10004.266009587409,0
2021-09-30,0.9949059158461848,11.343199705510928,14.985242736101531,0.044311313564579305,1.1934939150414734,9949.059158461849,0
2021-10-01,0.9994103691430332,14.041005675310874,15.262454577044965,0.03823828570117545,1.806607248226591,9994.103691430331,0
2021-10-04,0.9960660592042352,13.971097805213924,14.994241381091205,0.03567911629964749,2.041992141247611,9960.660592042352,0
2021-10-05,0.994164028419856,10.42843307225126,15.080732746465268,0.04413218471967237,1.0335596533815279,9941.64028419856,0
2021-10-06,0.998407108027791,11.275524655615548,15.005811354876375,0.05348594656753938,0.33132699789760256,9984.07108027791,0
2021-10-07,0.9966346468652504,13.67718587245173,14.500851411083232,0.0673128702207862,-0.3698517686152802,9966.346468652504,0
2021-10-08,0.9930967528123316,10.48581759934061,14.405419816275675,0.057944813359756174,0.07445076283445722,9930.967528123316,0
2021-10-12,1.0009140769535303,17.52526268534766,14.853858167916073,0.05565232877169745,0.34048026351739996,10009.140769535303,0
2021-10-13,1.002775140259114,18.486668654251474,15.444929398186238,0.04240054951112167,1.5797973055898984,10027.75140259114,0
2021-10-14,0.9996900504179004,15.226550370039066,15.517437664158873,0.07724154977445469,-0.7195403927243292,9996.900504179004,0
2021-10-15,1.002003986306985,14.696788032938423,15.552749376377834,0.08466325191550608,-0.9388803284026616,10020.03986306985,0
2021-10-18,0.9991079374147952,13.37232491514414,14.878007558803386,0.08253617147714987,-0.8694563720093796,9991.079374147952,0
2021-10-19,0.9993268674732926,14.9377086393227,15.479405390746074,0.08226187244474059,-0.8704522417995363,9993.268674732926,0
2021-10-20,0.9945383957682652,12.322359525319253,15.23175252154904,0.07823195775474281,-0.7324220179884497,9945.383957682652,0
2021-10-21,0.995651254419638,10.899007567921155,13.351641628047409,0.07320644216691069,-0.5379702374965213,9956.51254419638,0
2021-10-22,1.0018025780821762,15.33449345076772,13.757432097299452,0.07278020378457059,-0.5318888675751986,10018.025780821763,0
2021-10-25,1.002248417814256,14.437777406119809,13.720104237865652,0.12288182454933091,-1.6956509082575977,10022.48417814256,0
