DATE,etf_open,etf_high,etf_low,etf_close,etf_volume,nav_proxy,basis,basis_bps
2021-01-14,131.44790296422823,131.49959095194274,129.90580788823945,130.27626037597656,14835500,65.96710120954249,0.9748671381232591,9748.67138123259
2021-01-15,131.11194906215152,131.25840277730933,130.491666771205,130.79319763183594,11624700,66.3143391930374,0.9723215103011752,9723.215103011751
2021-01-19,130.62080257075417,131.2583181659047,130.526036916684,131.21524047851562,9575600,66.43049088971692,0.9752261156153376,9752.261156153376
2021-01-20,130.93957579487503,131.36170298162338,130.76726503366748,131.344482421875,5368900,66.43049088971692,0.9771716370412432,9771.716370412432
2021-01-21,130.46574614688885,130.7328094203545,130.17283888860172,130.42266845703125,8162700,66.08264470773246,0.9736296728718886,9736.296728718886
2021-01-22,130.81895887279478,130.95678907044268,130.44850653136265,130.8448028564453,9507200,66.3143391930374,0.9730997013415648,9730.997013415648
2021-01-25,131.60296286233958,132.40416608357603,131.49958689010373,132.38693237304688,8712600,66.89713567723662,0.9789626421642856,9789.626421642857
2021-01-26,131.89588085876997,132.32663159554522,131.74080375788685,132.13710021972656,7690300,66.89713567723662,0.9752280704103364,9752.280704103365
2021-01-27,132.73147540955966,133.1019145577298,132.26625747294716,132.4730224609375,7895200,67.01430816069141,0.9767871384016198,9767.871384016198
2021-01-28,132.15425473493988,132.20595583970734,131.08600185474086,131.74073791503906,10667800,66.72176097608255,0.9744793300983704,9744.793300983703
2021-01-29,130.44855448534238,131.37036739262646,130.3451785127384,130.94822692871094,14965900,66.08264470773246,0.9815827212706643,9815.827212706643
2021-02-01,130.80678969774837,131.41053723425628,130.66016623607567,131.10003662109375,8165500,66.37238963319513,0.9752194752307982,9752.194752307982
2021-02-02,130.01321609046408,130.31508310430854,129.82346509401253,130.2547149658203,9177500,66.02484768349886,0.9728135624063542,9728.135624063541
2021-02-03,129.74587405019747,129.88387721447572,129.01275691629317,129.0989990234375,9633100,65.50694393052628,0.9707681549051365,9707.681549051365
2021-02-04,128.6505172616037,128.93514387208995,128.34001670113753,128.75401306152344,8262600,65.33521369725054,0.9706679717639267,9706.679717639267
2021-02-05,128.5988309570228,129.00420724848206,127.66732882945983,127.67594909667967,10258900,64.87946418563608,0.9678946288977884,9678.946288977884
2021-02-08,127.90872447552714,128.73671692326562,127.68446610204168,128.23646545410156,11574800,64.99310265261806,0.9730780685992673,9730.780685992673
2021-02-09,128.70230289138772,129.09042541557406,128.21930480255932,128.3314208984375,5218300,65.04999650486953,0.972812110586829,9728.121105868291
2021-02-10,128.75399172341398,129.18524169921875,128.63324225661685,129.18524169921875,8079800,65.39240702766863,0.9755388671433719,9755.388671433719
2021-02-11,129.0989846749934,129.1938601948017,128.29686604809982,128.47799682617188,11962700,65.16393366469018,0.971612049807686,9716.12049807686
2021-02-12,127.39126479434256,127.71901905060348,126.81339129457704,126.88239288330078,14088400,64.42689378074805,0.9694010596738656,9694.010596738655
2021-02-16,125.2522587006836,125.63176082956866,124.76926077690491,124.95037841796876,17789100,63.5312017416799,0.966756097673414,9667.56097673414
2021-02-17,125.88184620850436,126.25272797499876,125.04522032950612,125.74384307861328,11199100,63.642478683653266,0.975784816673253,9757.84816673253
2021-02-18,124.72621233807668,125.5800926702465,124.47609295469964,125.2350845336914,10755300,63.58681587083708,0.9695133781832936,9695.133781832936
2021-02-19,124.2517810733652,124.47603955610074,123.208163164682,123.5704116821289,12741700,62.86761405544567,0.9655654749860049,9655.654749860048
2021-02-22,123.36341769467752,123.9757987025525,122.23354439971108,122.63028717041016,13203900,62.37447587486513,0.966033148181148,9660.331481811481
2021-02-23,122.06100159061386,122.90624789111314,121.73324738481185,122.27662658691406,12658500,62.210957587341234,0.9655159047382204,9655.159047382203
2021-02-24,120.18941612051596,121.76778000997,120.02553896591344,121.47453308105467,17363100,61.83108003473487,0.9646192984630688,9646.192984630688
2021-02-25,120.33605881313224,120.68105370689842,117.82617950474156,119.49079895019533,52621700,60.387440901686126,0.9787359286301356,9787.359286301356
2021-02-26,121.4141196800512,123.59624346535271,120.47398474764212,123.44098663330078,45423300,62.15654680763995,0.9859691854394987,9859.691854394987
2021-03-01,121.46525901373664,122.11291251784957,120.97303602586956,121.8106689453125,22048000,61.66898629075991,0.9752338455993695,9752.338455993695
2021-03-02,121.2407461752186,121.8711384868008,121.14575645542854,121.81932830810548,12482200,61.88520590638077,0.9684725375624081,9684.72537562408
2021-03-03,120.35991371680151,121.0248283961083,119.82451127210508,120.4980697631836,19763700,61.50731748488762,0.9590851087399483,9590.851087399484
2021-03-04,120.5757934400506,120.84348806359009,119.13368682096818,119.72088623046876,22366600,60.91814947355084,0.9652745079272085,9652.745079272085
2021-03-05,119.31501780344132,120.32535546145454,119.15958732215066,119.95404052734376,20598000,61.02484957048363,0.9656589302821138,9656.589302821138
2021-03-08,119.88492276532764,119.9453635436,119.0213851928711,119.0213851928711,15236600,60.75844902971829,0.9589273112395466,9589.273112395465
2021-03-09,120.26492775637628,120.73987623958328,120.00586374948674,120.67079162597656,14463400,61.23881075763918,0.9704953465466113,9704.953465466113
2021-03-10,120.72263347190211,121.02486391213182,120.27358995389244,120.91261291503906,12387600,61.399773807452874,0.9692680512833153,9692.680512833153
2021-03-11,120.17855923098084,120.35990797448484,119.56545474538606,120.04039001464844,14150700,60.971476181372516,0.9687958621431927,9687.958621431926
2021-03-12,117.78655777624247,117.8383811156727,117.13890438705522,117.49295806884766,20402700,59.704425774595066,0.9679103608235738,9679.103608235739
2021-03-15,117.86427971359971,118.38239449052377,117.79519510803496,118.18378448486328,11366500,60.07123759690645,0.9673938678924356,9673.938678924356
2021-03-16,118.32191105824673,118.40825690168172,117.22521475198394,117.70879364013672,15567900,59.861355772763844,0.9663569613585786,9663.569613585787
2021-03-17,116.7070776996899,117.03522613762938,115.8435402748264,116.82797241210938,27107500,59.54790717747138,0.9619156734413099,9619.1567344131
2021-03-18,115.11823798490556,116.11994513428404,115.01461765101917,115.6449966430664,21615100,59.18429095745659,0.9539812807117253,9539.812807117252
2021-03-19,115.78317885173844,116.43083236421542,115.54138926120392,116.36174774169922,18685000,59.18429095745659,0.9660917763692306,9660.917763692307
2021-03-22,117.17350052676908,117.795249085214,116.89716197788368,117.66571044921876,17047500,59.91375738142548,0.9639180647631626,9639.180647631625
2021-03-23,117.95063697426971,118.7709953326636,117.5706781952555,118.7278289794922,16768400,60.387440901686126,0.9661013483380964,9661.013483380964
2021-03-24,118.35649881718231,119.410016076829,118.26150912404886,119.36683654785156,13863000,60.70530863912864,0.9663327511839984,9663.327511839983
2021-03-25,119.50499752358743,119.7381564227428,118.3823957303498,118.42557525634766,20782000,60.387440901686126,0.9610961068734575,9610.961068734574
2021-03-26,117.80385453109506,118.5119620287734,117.63114956324856,118.0111083984375,8433300,60.07123759690645,0.9645193460191811,9645.193460191811
2021-03-29,118.15790653931204,118.17518098880556,116.55172532656648,117.0093994140625,13968100,59.49582554772703,0.9666825081735959,9666.825081735959
2021-03-30,116.83671283674072,117.88158660601768,116.58627939757608,117.6225357055664,15020800,59.91375738142548,0.963197449907087,9631.97449907087
2021-03-31,117.7347269204042,117.950611345523,116.5603151206965,116.96617889404295,19271300,59.65220725097803,0.9608021946602023,9608.021946602023
2021-04-01,118.07735566722896,119.0025979290176,117.8611759656026,118.90747833251952,14885900,60.387440901686126,0.9690762939616374,9690.762939616374
2021-04-05,118.07737253241218,118.44055289967068,117.5498934573207,118.388671875,8243000,60.07123759690645,0.9708046081790195,9708.046081790195
2021-04-06,118.604845695855,119.31390832195189,118.47512994608,119.1928482055664,9282400,60.49321144549638,0.970350810569177,9703.50810569177
2021-04-07,118.8556148649064,119.41769008886536,118.36273193359376,118.36273193359376,11052700,60.22913174099668,0.9652073425628813,9652.073425628812
2021-04-08,118.80372228520817,119.39173796443755,118.77778177527064,119.33984375,7847900,60.59916724981396,0.9693314143746155,9693.314143746155
2021-04-09,118.89883589449674,119.4954939821154,118.54429801713466,118.90747833251952,8717800,60.44030303628627,0.9673541057716336,9673.541057716337
2021-04-12,118.86423882247402,118.92476227056486,118.5529395613432,118.85558319091795,7659000,60.387440901686126,0.968216924184964,9682.16924184964
2021-04-13,118.7258996960751,119.77220210638576,118.6394225340133,119.74626159667967,13232800,60.65221472604389,0.9743097945813506,9743.097945813506
2021-04-14,119.35709547993623,119.53869217355464,118.95933235228816,119.36573791503906,7293200,60.59916724981396,0.9697587166992879,9697.58716699288
2021-04-15,120.61966051406026,121.90808340575184,120.59371999909769,121.36331939697266,23896700,61.561159940325915,0.971426781344207,9714.26781344207
2021-04-16,120.28243896054768,120.82720305236938,120.13542509392916,120.42078399658205,15238400,61.29241816687339,0.9646929848440156,9646.929848440155
2021-04-19,119.97113569377144,120.46401873196191,119.80683694951904,120.07489776611328,13886800,60.971476181372516,0.9693618276343707,9693.618276343708
2021-04-20,119.72032320022244,120.85310279259018,119.70302512859226,120.62828063964844,11476500,61.18525023437244,0.9715254931143895,9715.254931143894
2021-04-21,120.6629078993767,120.98286296650018,120.25650202604297,120.87044525146484,11902200,61.23881075763918,0.9737555931617593,9737.555931617593
2021-04-22,121.06068637487624,121.3979263305664,120.36890838524911,121.3979263305664,14156400,61.50731748488762,0.9737151821064857,9737.151821064857
2021-04-23,121.3892499656836,121.46707150419488,120.61965063086716,121.11253356933594,12302200,61.399773807452874,0.9725240999932635,9725.240999932636
2021-04-26,121.19033784854676,121.50163715282224,120.93093275711897,120.9395751953125,9103500,61.50731748488762,0.9662632047809175,9662.632047809175
2021-04-27,120.70614702396712,120.90504193521596,119.78954680540308,119.8846664428711,14137300,60.971476181372516,0.9662418224260942,9662.418224260942
2021-04-28,119.89329190043604,120.10082922403024,119.29664683491342,119.96247100830078,15263700,60.91814947355084,0.9692402353815021,9692.402353815021
2021-04-29,118.85561099449252,119.64250836567224,118.57890780573685,119.60792541503906,17178200,60.75844902971829,0.9685809517049423,9685.809517049423
2021-04-30,119.77224872734502,119.96248800228103,119.313948618063,119.8846664428711,15692000,60.864869406190344,0.9696857581802034,9696.857581802034
2021-05-03,120.11239139417276,120.93507638178036,119.74867844851192,119.9565200805664,16447700,60.91814947355084,0.9691425481111926,9691.425481111926
2021-05-04,120.79652451088084,121.37673418218388,120.51074723147865,120.77054595947266,18639700,61.18525023437244,0.9738506502278975,9738.506502278975
2021-05-05,120.39817196918465,121.10828765431822,120.30291287029874,120.9697265625,11127900,61.399773807452874,0.9701982444081311,9701.98244408131
2021-05-06,120.58867464568736,121.40270443795228,120.54537265832856,121.16888427734376,21907600,61.45352212099231,0.9717158609523032,9717.158609523032
2021-05-07,121.32475999474134,121.75775340912098,120.29423355429212,120.57134246826172,18346900,61.078269681748175,0.9740464668777555,9740.464668777555
2021-05-10,120.32885972000304,120.58865839523428,119.23772114072324,119.35030364990234,15146200,60.70530863912864,0.9660604043609635,9660.604043609635
2021-05-11,118.8394053849852,119.0559021588045,118.4410587209498,118.67486572265624,15158600,60.387440901686126,0.9652242908565217,9652.242908565217
2021-05-12,118.35445577423128,118.46703832606718,117.22001478359576,117.4278564453125,20859400,59.80899999545564,0.9633810372056848,9633.810372056849
2021-05-13,117.71360964883844,118.09464605303933,117.45382411316812,117.60969543457033,13073900,59.91375738142548,0.9629831373425397,9629.831373425397
2021-05-14,118.2331924689218,118.70948791503906,117.9647386394498,118.70948791503906,17566700,60.28185529446082,0.9692407829051513,9692.407829051512
2021-05-17,118.49302090852488,118.78745336219276,118.26786901111682,118.4583740234375,6113800,60.12382293253301,0.9702402183634211,9702.40218363421
2021-05-18,118.12061892907252,118.26784834409348,117.8348548535706,118.15526580810548,11423100,60.07123759690645,0.9669191202777924,9669.191202777924
2021-05-19,118.24182903199426,118.89998744116714,117.4451227807041,117.86946105957033,14296000,59.861355772763844,0.9690409536831679,9690.40953683168
2021-05-20,118.432378664138,119.06455869510071,118.35444300462086,118.83939361572266,13310500,60.33462500122336,0.9696715379156338,9696.715379156338
2021-05-21,119.21178098266344,119.24641465068908,118.69218346488238,119.2204360961914,10171600,60.44030303628627,0.9725320706055293,9725.320706055292
2021-05-24,119.49752194937253,120.00845098430632,119.41091798477945,119.66204833984376,6868700,60.65221472604387,0.9729213332165635,9729.213332165635
2021-05-25,120.05177520471786,120.8051796233795,120.043106878307,120.77054595947266,12346900,61.23881075763918,0.9721242863033105,9721.242863033105
2021-05-26,120.88310929170068,121.16023144488166,120.2682659869367,120.5626983642578,9793700,61.13173655606592,0.9721785304378815,9721.785304378815
2021-05-27,119.9391595968493,120.10369918633388,119.49751113079216,120.07772064208984,10695200,60.864869406190344,0.9728576075754658,9728.576075754658
2021-05-28,120.0085210180308,120.63203292801836,119.80067931006246,119.88728332519533,10258000,61.13173655606592,0.9611300132991114,9611.300132991115
2021-06-01,119.5221005848986,119.90367212387788,119.02777124867144,119.86032104492188,11778500,60.70530863912864,0.9744619330979543,9744.619330979542
2021-06-02,120.15517338299738,120.3633009007628,119.95571343416228,120.13782501220705,7347900,60.864869406190344,0.9738451126946518,9738.451126946518
2021-06-03,120.12046810991828,120.12046810991828,119.54810424378556,119.68685150146484,10994000,60.70530863912864,0.9716043651628624,9716.043651628625
2021-06-04,120.12922282166096,121.32599639892577,120.12922282166096,121.32599639892578,15773700,61.34607250311825,0.9777304633928883,9777.304633928883
2021-06-07,121.05715829987062,121.16123535025648,120.82301471061092,120.95309448242188,7799800,61.23881075763918,0.9751052149119942,9751.052149119942
2021-06-08,121.98506522306305,121.98506522306305,121.59481280124903,121.80294036865234,11230900,61.66898629075991,0.9751085220433163,9751.085220433164
2021-06-09,122.93909458314374,123.2773153344788,122.49680997999526,122.8783950805664,12768300,62.04786797244313,0.9803806173507766,9803.806173507766
2021-06-10,122.13247115895528,123.63278111103672,122.002378220009,123.6154327392578,19698300,62.31992207924085,0.9835620555185974,9835.620555185975
2021-06-11,123.4159927368164,123.49404057304714,123.00839194814584,123.4159927368164,8646700,62.26541599730996,0.9820953696374296,9820.953696374296
2021-06-14,123.2338804366901,123.2338804366901,122.28858590459856,122.47071075439452,9401300,61.83108003473487,0.9807305757168419,9807.305757168418
2021-06-15,122.10646435687094,122.35795621830144,121.82894331935869,122.32327270507812,18207300,61.77700150251265,0.9800778563217072,9800.778563217073
2021-06-16,122.6268238668468,122.86098064047866,121.59482701433328,122.21922302246094,19676300,61.72297026831022,0.9801254296605145,9801.254296605146
2021-06-17,123.02573553542815,125.68813529795752,122.8349431212223,124.04906463623048,35225800,62.647962021539,0.9800973668318399,9800.973668318398
2021-06-18,125.12441896862892,126.65074480671473,124.9856584652766,126.38190460205078,26616900,63.642478683653266,0.9858105343485356,9858.105343485357
2021-06-21,125.21982349410266,125.30655212270224,124.03171803328706,124.26586151123048,16485000,62.647962021539,0.9835579243345,9835.579243344999
2021-06-22,123.29455534733484,124.60407285239958,123.25119103621512,124.56938934326172,14530200,62.81262895263779,0.9831901867567109,9831.901867567109
2021-06-23,124.10976701297857,124.44798749497168,123.7628789612172,124.24852752685548,12040900,62.70280297772721,0.9815466235375483,9815.466235375483
2021-06-24,124.37865590975936,124.79492438135291,124.30060805251112,124.44803619384766,8788400,62.81262895263779,0.9812582002846024,9812.582002846024
2021-06-25,124.23989539911044,124.36130758808712,122.60082423145728,123.15585327148438,15562200,62.15654680763995,0.9813818430522385,9813.818430522386
2021-06-28,123.771602273212,124.70821631430164,123.75425389293156,124.42202758789062,11460700,62.757691940752004,0.9825781309063183,9825.781309063183
2021-06-29,124.10113680171716,124.638817413686,124.04909166864785,124.6301498413086,11217900,62.81262895263779,0.9841575160829947,9841.575160829947
2021-06-30,125.0983757661899,125.68808792752884,124.94228015863328,125.1851043701172,15708900,63.19853694172507,0.9808228232490496,9808.228232490495
2021-07-01,125.02710916021748,125.31367101727172,124.63634780975802,125.19210052490234,10810000,63.08803621841065,0.9844031932058807,9844.031932058806
2021-07-02,125.24420532095355,125.94757843017578,125.14000582334744,125.94757843017578,9650200,63.36465103055287,0.9876630957763338,9876.630957763338
2021-07-06,126.53806220393764,127.64088870875308,126.53806220393764,127.42379760742188,20037200,63.97748030654604,0.9916976566891169,9916.97656689117
2021-07-07,128.1445846401891,129.0042572097181,127.84065169629488,128.55270385742188,20964400,64.59623654205694,0.9900958746060156,9900.958746060156
2021-07-08,129.282072856358,129.7683547128537,128.66552841318088,129.05628967285156,17487800,64.936258560714,0.9874303283455533,9874.303283455532
2021-07-09,127.53668819479525,127.64090094355208,127.20671869927187,127.24144744873048,14483600,64.08953891977077,0.9853699931905452,9853.699931905452
2021-07-12,127.72769684523,127.84926731259512,126.92880330966096,127.07642364501952,10610400,63.921524495515236,0.9880067731165464,9880.067731165464
2021-07-13,127.49326249129304,128.04901515515533,125.6002212845758,126.10387420654295,23340200,63.5312017416799,0.9849124642610373,9849.124642610373
2021-07-14,126.7898502506535,127.58006484134712,126.61618006318544,127.5366439819336,16038600,64.14564180775959,0.9882355275850666,9882.355275850667
2021-07-15,128.47449626538514,129.03894101370682,127.67560269486567,128.94342041015625,18462400,64.82271948390108,0.9891701773200018,9891.701773200019
2021-07-16,127.9447856971519,128.81314994906717,127.9274279522482,128.7002716064453,12787900,64.70937892671725,0.9888967216359337,9888.967216359337
2021-07-19,131.07960187775024,131.94796626680483,130.79304003933956,131.52247619628906,40203900,66.08264470773246,0.9902725863648639,9902.725863648639
2021-07-20,132.45158366797182,132.60789610616396,130.04621124555825,130.25462341308594,25674800,65.39240702766863,0.9918921681224093,9918.921681224094
2021-07-21,128.67425486830535,128.95213788916865,127.36302914535992,128.60479736328125,19988900,64.59623654205694,0.9909023226074477,9909.023226074478
2021-07-22,128.61349968776344,130.08971706721746,128.57007880156306,129.82052612304688,18136900,65.10694016102774,0.9939583368833534,9939.583368833535
2021-07-23,128.46582075765966,129.09104413360745,128.4223998912378,128.9521026611328,12639300,64.82271948390108,0.989304115714529,9893.04115714529
2021-07-26,129.38633325294796,129.43843301207934,128.4137690819809,128.570068359375,10737700,64.76602441206387,0.9851468347256844,9851.468347256845
2021-07-27,129.67285627758818,129.98546798878854,129.37761556428478,129.94204711914062,13036500,65.22097705949253,0.9923351807595825,9923.351807595825
2021-07-28,129.09972079483094,129.96808510763685,128.75238036978374,129.95071411132812,14346700,65.04999650486953,0.9977051666959006,9977.051666959005
2021-07-29,129.19522322223148,129.57730558613935,128.97813217457346,129.22996520996094,11532000,64.936258560714,0.9901048824538254,9901.048824538255
2021-07-30,129.49915283496398,130.01148451491403,129.4383609830111,129.8378143310547,14342100,65.22097705949253,0.9907370325443103,9907.370325443104
2021-08-02,129.93524420805667,131.4828158427224,129.7004963204968,130.99594116210938,21232700,65.62168144845091,0.996229573376799,9962.295733767989
2021-08-03,131.0655059814453,131.48282527098985,130.75251319770166,131.0655059814453,13361900,65.73661993282627,0.9937974619835355,9937.974619835355
2021-08-04,131.71755487042856,131.99577653568747,130.16998333985873,131.3350067138672,18267900,65.96710120954249,0.9909167494973825,9909.167494973824
2021-08-05,131.07417236679825,131.21328319427772,130.41341583577892,130.66554260253906,15345400,65.62168144845091,0.9911946740527112,9911.946740527112
2021-08-06,128.9527567062539,129.33529147777583,128.4050162642009,128.48326110839844,21144300,64.70937892671725,0.9855431042523912,9855.431042523913
2021-08-09,128.80505868400397,129.1615254267266,128.00519082695246,128.0225830078125,12942400,64.48329198342154,0.9853605340237084,9853.605340237084
2021-08-10,128.231203017078,128.30075844902345,127.42263272876173,127.43133544921876,13716900,64.14564180775959,0.9865938177237726,9865.938177237726
2021-08-11,127.29215940463251,128.00507900091978,126.68356626967132,127.35301208496094,17227600,64.14564180775959,0.9853727937843356,9853.727937843356
2021-08-12,127.01399540695652,127.31829874557472,126.44017307682348,127.14441680908205,14709400,63.80975965041086,0.9925543914544956,9925.543914544956
2021-08-13,127.65734750464422,129.16144518916315,127.63995533458852,129.1527557373047,18653800,64.70937892671725,0.9958892803401643,9958.892803401643
2021-08-16,129.70915075065474,130.43077305017763,129.3787659405193,129.46571350097656,19170900,64.99310265261806,0.9919915839832798,9919.915839832798
2021-08-17,129.4397321477678,129.95268865932113,129.25714743591482,129.4136505126953,14126900,64.99310265261806,0.991190529930521,9911.90529930521
2021-08-18,129.29185187882263,129.95260833615785,129.06579349279272,129.84828186035156,13144000,64.936258560714,0.9996267838398208,9996.26783839821
2021-08-19,130.68296881083674,130.81339022044588,130.24825731149056,130.8046875,15474300,65.33521369725054,1.002054942471315,10020.54942471315
2021-08-20,130.92643368771638,131.1177078489095,130.50911427527,130.89166259765625,12388400,65.44965042415154,0.9998832957762596,9998.832957762595
2021-08-23,130.5873317503269,130.84816130320306,130.34389437200042,130.8046875,10615000,65.44965042415154,0.9985544101811097,9985.544101811096
2021-08-24,130.20474902384075,130.4742812257778,129.7874298095703,129.7874298095703,13835900,64.99310265261806,0.9969415909142197,9969.415909142197
2021-08-25,129.72661773548054,129.86571533956712,128.30945393395962,128.70938110351562,16743800,64.42689378074805,0.9977585997165733,9977.585997165734
2021-08-26,128.6484919305483,129.1701509136504,128.24855160799146,129.06581115722656,16657400,64.59623654205694,0.9980391748239875,9980.391748239876
2021-08-27,129.17009276590517,129.9699597846083,128.96142661333053,129.94387817382812,15384700,64.936258560714,1.0010989400064283,10010.989400064283
2021-08-30,129.5353158342018,130.326480549173,129.4831393192198,130.28302001953125,10596300,65.10694016102774,1.0010619405136345,10010.619405136345
2021-08-31,130.12652175712338,130.49167777728664,129.1092985724528,129.39620971679688,15262400,64.82271948390108,0.9961552175997925,9961.552175997926
2021-09-01,129.94379642256644,130.0482555947592,129.26478523689113,129.6129913330078,10807100,64.87946418563608,0.9977506435958412,9977.506435958412
